Corner,vsup,temperature,l55lp_v0101.lib.scs,l55lp_v0101.lib.scs,l55lp_v0101.lib.scs,Pass/Fail,"VDC(""/net13"")"
C0_3034,2,20,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3978
C0_3035,2,30,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3727
C0_3036,2,40,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3474
C0_3037,2,50,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3221
C0_3038,2,60,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2966
C0_3039,2,70,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2711
C0_3040,2,80,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2456
C0_3041,2,90,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.22
C0_3042,2,100,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.1943
C0_3043,2.2,-55,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.585
C0_3044,2.2,-50,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5726
C0_3045,2.2,-40,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5479
C0_3046,2.2,-30,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5233
C0_3047,2.2,-20,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4983
C0_3048,2.2,-10,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4732
C0_3049,2.2,0,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4785
C0_3050,2.2,10,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.49
C0_3051,2.2,20,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5067
C0_3052,2.2,30,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5286
C0_3053,2.2,40,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.555
C0_3054,2.2,50,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5855
C0_3055,2.2,60,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.6195
C0_3056,2.2,70,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.6562
C0_3057,2.2,80,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.6954
C0_3058,2.2,90,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.736
C0_3059,2.2,100,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.7778
C0_3060,2.4,-55,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.28
C0_3061,2.4,-50,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.309
C0_3062,2.4,-40,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.365
C0_3063,2.4,-30,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.413
C0_3064,2.4,-20,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.456
C0_3065,2.4,-10,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.492
C0_3066,2.4,0,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.523
C0_3067,2.4,10,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.549
C0_3068,2.4,20,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.571
C0_3069,2.4,30,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.59
C0_3070,2.4,40,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.606
C0_3071,2.4,50,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.619
C0_3072,2.4,60,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.63
C0_3073,2.4,70,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.638
C0_3074,2.4,80,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.645
C0_3075,2.4,90,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.65
C0_3076,2.4,100,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.653
C0_3077,2.6,-55,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.049
C0_3078,2.6,-50,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.049
C0_3079,2.6,-40,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.049
C0_3080,2.6,-30,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.047
C0_3081,2.6,-20,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.043
C0_3082,2.6,-10,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.039
C0_3083,2.6,0,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.035
C0_3084,2.6,10,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.029
C0_3085,2.6,20,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.023
C0_3086,2.6,30,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.016
C0_3087,2.6,40,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.009
C0_3088,2.6,50,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.001
C0_3089,2.6,60,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.993
C0_3090,2.6,70,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.985
C0_3091,2.6,80,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.976
C0_3092,2.6,90,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.967
C0_3093,2.6,100,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.957
C0_3094,2.8,-55,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.263
C0_3095,2.8,-50,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.258
C0_3096,2.8,-40,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.248
C0_3097,2.8,-30,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.237
C0_3098,2.8,-20,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.227
C0_3099,2.8,-10,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.216
C0_3100,2.8,0,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.205
C0_3101,2.8,10,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.194
C0_3102,2.8,20,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.183
C0_3103,2.8,30,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.172
C0_3104,2.8,40,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.16
C0_3105,2.8,50,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.149
C0_3106,2.8,60,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.137
C0_3107,2.8,70,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.125
C0_3108,2.8,80,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.113
C0_3109,2.8,90,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.101
C0_3110,2.8,100,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.089
C0_3111,3,-55,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.362
C0_3112,3,-50,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.356
C0_3113,3,-40,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.344
C0_3114,3,-30,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.332
C0_3115,3,-20,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.32
C0_3116,3,-10,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.308
C0_3117,3,0,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.296
C0_3118,3,10,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.284
C0_3119,3,20,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.271
C0_3120,3,30,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.259
C0_3121,3,40,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.246
C0_3122,3,50,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.234
C0_3123,3,60,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.221
C0_3124,3,70,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.208
C0_3125,3,80,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.195
C0_3126,3,90,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.182
C0_3127,3,100,tt_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.17
C0_3128,1.6,-55,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.585
C0_3129,1.6,-50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5726
C0_3130,1.6,-40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5479
C0_3131,1.6,-30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.523
C0_3132,1.6,-20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4983
C0_3133,1.6,-10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4733
C0_3134,1.6,0,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4482
C0_3135,1.6,10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.423
C0_3136,1.6,20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3979
C0_3137,1.6,30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3727
C0_3138,1.6,40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3473
C0_3139,1.6,50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.322
C0_3140,1.6,60,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2966
C0_3141,1.6,70,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2712
C0_3142,1.6,80,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2456
C0_3143,1.6,90,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.22
C0_3144,1.6,100,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.1943
C0_3145,1.8,-55,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.585
C0_3146,1.8,-50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5726
C0_3147,1.8,-40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5479
C0_3148,1.8,-30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.523
C0_3149,1.8,-20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4981
C0_3150,1.8,-10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4733
C0_3151,1.8,0,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4482
C0_3152,1.8,10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4231
C0_3153,1.8,20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3979
C0_3154,1.8,30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3727
C0_3155,1.8,40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3475
C0_3156,1.8,50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.322
C0_3157,1.8,60,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2966
C0_3158,1.8,70,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2711
C0_3159,1.8,80,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2456
C0_3160,1.8,90,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.22
C0_3161,1.8,100,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.1943
C0_3162,2,-55,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.585
C0_3163,2,-50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5726
C0_3164,2,-40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5479
C0_3165,2,-30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.523
C0_3166,2,-20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4981
C0_3167,2,-10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4733
C0_3168,2,0,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.4481
C0_3169,2,10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.423
C0_3170,2,20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3979
C0_3171,2,30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3727
C0_3172,2,40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3473
C0_3173,2,50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.3221
C0_3174,2,60,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2966
C0_3175,2,70,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2712
C0_3176,2,80,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2457
C0_3177,2,90,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.22
C0_3178,2,100,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.2175
C0_3179,2.2,-55,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.5992
C0_3180,2.2,-50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.604
C0_3181,2.2,-40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.6193
C0_3182,2.2,-30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.6411
C0_3183,2.2,-20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.6698
C0_3184,2.2,-10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.7038
C0_3185,2.2,0,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.7428
C0_3186,2.2,10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.7851
C0_3187,2.2,20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.8305
C0_3188,2.2,30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.878
C0_3189,2.2,40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.9268
C0_3190,2.2,50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,0.9758
C0_3191,2.2,60,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.024
C0_3192,2.2,70,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.071
C0_3193,2.2,80,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.115
C0_3194,2.2,90,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.155
C0_3195,2.2,100,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.19
C0_3196,2.4,-55,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.666
C0_3197,2.4,-50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.681
C0_3198,2.4,-40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.709
C0_3199,2.4,-30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.731
C0_3200,2.4,-20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.75
C0_3201,2.4,-10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.766
C0_3202,2.4,0,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.778
C0_3203,2.4,10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.788
C0_3204,2.4,20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.795
C0_3205,2.4,30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.801
C0_3206,2.4,40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.805
C0_3207,2.4,50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.807
C0_3208,2.4,60,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.808
C0_3209,2.4,70,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.807
C0_3210,2.4,80,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.806
C0_3211,2.4,90,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.804
C0_3212,2.4,100,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,1.8
C0_3213,2.6,-55,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.155
C0_3214,2.6,-50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.152
C0_3215,2.6,-40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.146
C0_3216,2.6,-30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.14
C0_3217,2.6,-20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.132
C0_3218,2.6,-10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.125
C0_3219,2.6,0,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.117
C0_3220,2.6,10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.108
C0_3221,2.6,20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.1
C0_3222,2.6,30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.09
C0_3223,2.6,40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.081
C0_3224,2.6,50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.071
C0_3225,2.6,60,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.062
C0_3226,2.6,70,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.051
C0_3227,2.6,80,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.041
C0_3228,2.6,90,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.03
C0_3229,2.6,100,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.02
C0_3230,2.8,-55,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.31
C0_3231,2.8,-50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.304
C0_3232,2.8,-40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.293
C0_3233,2.8,-30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.282
C0_3234,2.8,-20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.271
C0_3235,2.8,-10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.26
C0_3236,2.8,0,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.248
C0_3237,2.8,10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.237
C0_3238,2.8,20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.225
C0_3239,2.8,30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.213
C0_3240,2.8,40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.201
C0_3241,2.8,50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.189
C0_3242,2.8,60,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.177
C0_3243,2.8,70,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.165
C0_3244,2.8,80,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.153
C0_3245,2.8,90,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.14
C0_3246,2.8,100,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.128
C0_3247,3,-55,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.393
C0_3248,3,-50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.387
C0_3249,3,-40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.375
C0_3250,3,-30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.363
C0_3251,3,-20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.35
C0_3252,3,-10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.338
C0_3253,3,0,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.326
C0_3254,3,10,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.313
C0_3255,3,20,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.301
C0_3256,3,30,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.288
C0_3257,3,40,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.276
C0_3258,3,50,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.263
C0_3259,3,60,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.25
C0_3260,3,70,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.237
C0_3261,3,80,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.224
C0_3262,3,90,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.211
C0_3263,3,100,ff_lp_io25,ss_lp_rvt12,ss_lp_bjt,,2.198
C0_3264,1.6,-55,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.6024
C0_3265,1.6,-50,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5905
C0_3266,1.6,-40,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5666
C0_3267,1.6,-30,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5426
C0_3268,1.6,-20,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5186
C0_3269,1.6,-10,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4945
C0_3270,1.6,0,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4703
C0_3271,1.6,10,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.446
C0_3272,1.6,20,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4218
C0_3273,1.6,30,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3973
C0_3274,1.6,40,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3729
C0_3275,1.6,50,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3485
C0_3276,1.6,60,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3239
C0_3277,1.6,70,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.2993
C0_3278,1.6,80,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.2747
C0_3279,1.6,90,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.25
C0_3280,1.6,100,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.2252
C0_3281,1.8,-55,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.6024
C0_3282,1.8,-50,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5905
C0_3283,1.8,-40,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5666
C0_3284,1.8,-30,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5426
C0_3285,1.8,-20,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5186
C0_3286,1.8,-10,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4945
C0_3287,1.8,0,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4703
C0_3288,1.8,10,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4461
C0_3289,1.8,20,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4218
C0_3290,1.8,30,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3975
C0_3291,1.8,40,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3729
C0_3292,1.8,50,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3484
C0_3293,1.8,60,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3239
C0_3294,1.8,70,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.2993
C0_3295,1.8,80,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.2747
C0_3296,1.8,90,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.25
C0_3297,1.8,100,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.2252
C0_3298,2,-55,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.6024
C0_3299,2,-50,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5905
C0_3300,2,-40,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5666
C0_3301,2,-30,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5426
C0_3302,2,-20,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5186
C0_3303,2,-10,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4945
C0_3304,2,0,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4703
C0_3305,2,10,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4461
C0_3306,2,20,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4218
C0_3307,2,30,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3974
C0_3308,2,40,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3729
C0_3309,2,50,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3484
C0_3310,2,60,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3239
C0_3311,2,70,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.2993
C0_3312,2,80,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.2747
C0_3313,2,90,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.25
C0_3314,2,100,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.2252
C0_3315,2.2,-55,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.6024
C0_3316,2.2,-50,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5904
C0_3317,2.2,-40,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5666
C0_3318,2.2,-30,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5426
C0_3319,2.2,-20,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.5186
C0_3320,2.2,-10,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4945
C0_3321,2.2,0,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4703
C0_3322,2.2,10,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.446
C0_3323,2.2,20,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.4218
C0_3324,2.2,30,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3975
C0_3325,2.2,40,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3731
C0_3326,2.2,50,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3484
C0_3327,2.2,60,ss_lp_io25,tt_lp_rvt12,ss_lp_bjt,,0.3239
